Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Start Date,Match_ID,Batsman,Player_ID
2,2,4,50,0,0,v India,Dubai (DSC),28-Sep-18,ODI # 4048,Mohammad Mithun,269237
37,37,40,92.5,1,3,v Zimbabwe,Dhaka,21-Oct-18,ODI # 4057,Mohammad Mithun,269237
24*,24,21,114.28,2,1,v Zimbabwe,Chattogram,24-Oct-18,ODI # 4060,Mohammad Mithun,269237
7*,7,11,63.63,1,0,v Zimbabwe,Chattogram,26-Oct-18,ODI # 4061,Mohammad Mithun,269237
62,62,90,68.88,5,0,v New Zealand,Napier,13-Feb-19,ODI # 4093,Mohammad Mithun,269237
57,57,69,82.6,7,1,v New Zealand,Christchurch,16-Feb-19,ODI # 4094,Mohammad Mithun,269237
43,43,53,81.13,2,2,v West Indies,Dublin (Malahide),13-May-19,ODI # 4134,Mohammad Mithun,269237
17,17,14,121.42,1,1,v West Indies,Dublin (Malahide),17-May-19,ODI # 4137,Mohammad Mithun,269237
36,36,54,66.66,1,0,v Sri Lanka,Colombo (RPS),25-Jul-07,ODI # 2607,Mahmudullah,56025
3*,3,4,75,0,0,v Ireland,Dhaka,20-Mar-08,ODI # 2694,Mahmudullah,56025
49*,49,44,111.36,4,0,v Ireland,Dhaka,22-Mar-08,ODI # 2695,Mahmudullah,56025
2,2,6,33.33,0,0,v Pakistan,Lahore,08-Apr-08,ODI # 2696,Mahmudullah,56025
58*,58,74,78.37,6,0,v Pakistan,Faisalabad,11-Apr-08,ODI # 2698,Mahmudullah,56025
24,24,37,64.86,1,0,v Pakistan,Lahore,13-Apr-08,ODI # 2700,Mahmudullah,56025
9,9,28,32.14,1,0,v Pakistan,Multan,16-Apr-08,ODI # 2702,Mahmudullah,56025
37,37,83,44.57,2,0,v Pakistan,Karachi,19-Apr-08,ODI # 2703,Mahmudullah,56025
7,7,7,100,0,0,v Pakistan,Dhaka,08-Jun-08,ODI # 2704,Mahmudullah,56025
24,24,27,88.88,2,0,v India,Dhaka,12-Jun-08,ODI # 2706,Mahmudullah,56025
8*,8,9,88.88,0,0,v U.A.E.,Lahore,24-Jun-08,ODI # 2711,Mahmudullah,56025
4,4,11,36.36,0,0,v Sri Lanka,Lahore,25-Jun-08,ODI # 2715,Mahmudullah,56025
26*,26,38,68.42,1,0,v India,Karachi,28-Jun-08,ODI # 2721,Mahmudullah,56025
8,8,19,42.1,0,0,v Sri Lanka,Karachi,30-Jun-08,ODI # 2726,Mahmudullah,56025
11,11,47,23.4,0,0,v Pakistan,Karachi,04-Jul-08,ODI # 2733,Mahmudullah,56025
1,1,6,16.66,0,0,v Australia,Darwin,06-Sep-08,ODI # 2762,Mahmudullah,56025
8,8,21,38.09,0,0,v New Zealand,Dhaka,11-Oct-08,ODI # 2764,Mahmudullah,56025
26,26,36,72.22,2,1,v Sri Lanka,Dhaka,16-Jan-09,ODI # 2794,Mahmudullah,56025
14,14,41,34.14,1,0,v Zimbabwe,Dhaka,19-Jan-09,ODI # 2797,Mahmudullah,56025
42,42,39,107.69,2,2,v West Indies,Roseau,26-Jul-09,ODI # 2862,Mahmudullah,56025
3,3,5,60,0,0,v West Indies,Roseau,28-Jul-09,ODI # 2863,Mahmudullah,56025
51*,51,70,72.85,2,1,v West Indies,Basseterre,31-Jul-09,ODI # 2865,Mahmudullah,56025
6,6,4,150,1,0,v Zimbabwe,Bulawayo,11-Aug-09,ODI # 2871,Mahmudullah,56025
14,14,19,73.68,0,0,v Zimbabwe,Bulawayo,14-Aug-09,ODI # 2872,Mahmudullah,56025
21*,21,11,190.9,4,0,v Zimbabwe,Bulawayo,16-Aug-09,ODI # 2873,Mahmudullah,56025
27*,27,41,65.85,1,1,v Zimbabwe,Bulawayo,18-Aug-09,ODI # 2874,Mahmudullah,56025
4,4,2,200,1,0,v Zimbabwe,Dhaka,27-Oct-09,ODI # 2914,Mahmudullah,56025
7,7,19,36.84,1,0,v Zimbabwe,Dhaka,31-Oct-09,ODI # 2917,Mahmudullah,56025
33,33,53,62.26,1,1,v Zimbabwe,Chattogram,05-Nov-09,ODI # 2922,Mahmudullah,56025
45,45,47,95.74,3,1,v Sri Lanka,Dhaka,04-Jan-10,ODI # 2937,Mahmudullah,56025
60*,60,45,133.33,8,0,v India,Dhaka,07-Jan-10,ODI # 2939,Mahmudullah,56025
24*,24,24,100,2,0,v Sri Lanka,Dhaka,08-Jan-10,ODI # 2940,Mahmudullah,56025
64*,64,80,80,5,1,v India,Dhaka,11-Jan-10,ODI # 2942,Mahmudullah,56025
23,23,23,100,1,1,v New Zealand,Napier,05-Feb-10,ODI # 2949,Mahmudullah,56025
8,8,32,25,1,0,v New Zealand,Dunedin,08-Feb-10,ODI # 2951,Mahmudullah,56025
6,6,6,100,0,0,v New Zealand,Christchurch,11-Feb-10,ODI # 2953,Mahmudullah,56025
0,0,1,0,0,0,v England,Dhaka,28-Feb-10,ODI # 2964,Mahmudullah,56025
27,27,36,75,1,0,v England,Dhaka,02-Mar-10,ODI # 2965,Mahmudullah,56025
33,33,54,61.11,3,0,v England,Chattogram,05-Mar-10,ODI # 2968,Mahmudullah,56025
23,23,41,56.09,2,0,v India,Dambulla,16-Jun-10,ODI # 2993,Mahmudullah,56025
9,9,23,39.13,0,0,v Sri Lanka,Dambulla,18-Jun-10,ODI # 2995,Mahmudullah,56025
0*,0,7,0,0,0,v Pakistan,Dambulla,21-Jun-10,ODI # 2998,Mahmudullah,56025
4,4,7,57.14,0,0,v England,Nottingham,08-Jul-10,ODI # 3018,Mahmudullah,56025
24*,24,34,70.58,0,0,v England,Bristol,10-Jul-10,ODI # 3025,Mahmudullah,56025
42,42,81,51.85,4,0,v England,Birmingham,12-Jul-10,ODI # 3026,Mahmudullah,56025
14,14,22,63.63,0,0,v Ireland,Belfast,15-Jul-10,ODI # 3027,Mahmudullah,56025
28*,28,29,96.55,1,0,v Netherlands,Glasgow,20-Jul-10,ODI # 3029,Mahmudullah,56025
3,3,6,50,0,0,v New Zealand,Dhaka,05-Oct-10,ODI # 3051,Mahmudullah,56025
37,37,55,67.27,4,0,v New Zealand,Dhaka,14-Oct-10,ODI # 3056,Mahmudullah,56025
19,19,41,46.34,2,0,v New Zealand,Dhaka,17-Oct-10,ODI # 3058,Mahmudullah,56025
14,14,38,36.84,1,0,v Zimbabwe,Dhaka,01-Dec-10,ODI # 3071,Mahmudullah,56025
6,6,6,100,0,0,v India,Dhaka,19-Feb-11,ODI # 3100,Mahmudullah,56025
21*,21,42,50,2,0,v England,Chattogram,11-Mar-11,ODI # 3127,Mahmudullah,56025
5,5,17,29.41,0,0,v South Africa,Dhaka,19-Mar-11,ODI # 3138,Mahmudullah,56025
28*,28,31,90.32,2,1,v Australia,Dhaka,09-Apr-11,ODI # 3149,Mahmudullah,56025
38,38,51,74.5,1,0,v Australia,Dhaka,11-Apr-11,ODI # 3150,Mahmudullah,56025
68*,68,61,111.47,5,2,v Australia,Dhaka,13-Apr-11,ODI # 3151,Mahmudullah,56025
5,5,15,33.33,1,0,v Zimbabwe,Harare,12-Aug-11,ODI # 3176,Mahmudullah,56025
3,3,6,50,0,0,v Zimbabwe,Harare,14-Aug-11,ODI # 3177,Mahmudullah,56025
14,14,11,127.27,1,0,v Zimbabwe,Harare,16-Aug-11,ODI # 3179,Mahmudullah,56025
60*,60,67,89.55,5,1,v Zimbabwe,Bulawayo,21-Aug-11,ODI # 3183,Mahmudullah,56025
1,1,2,50,0,0,v Pakistan,Dhaka,01-Dec-11,ODI # 3218,Mahmudullah,56025
20*,20,22,90.9,2,0,v Pakistan,Dhaka,03-Dec-11,ODI # 3220,Mahmudullah,56025
35,35,73,47.94,4,0,v Pakistan,Chattogram,06-Dec-11,ODI # 3222,Mahmudullah,56025
0,0,1,0,0,0,v Pakistan,Dhaka,11-Mar-12,ODI # 3258,Mahmudullah,56025
4*,4,2,200,1,0,v India,Dhaka,16-Mar-12,ODI # 3261,Mahmudullah,56025
32*,32,33,96.96,3,0,v Sri Lanka,Dhaka,20-Mar-12,ODI # 3265,Mahmudullah,56025
17*,17,16,106.25,1,0,v Pakistan,Dhaka,22-Mar-12,ODI # 3267,Mahmudullah,56025
3*,3,3,100,0,0,v West Indies,Khulna,02-Dec-12,ODI # 3310,Mahmudullah,56025
52,52,70,74.28,3,1,v West Indies,Dhaka,05-Dec-12,ODI # 3311,Mahmudullah,56025
56*,56,78,71.79,7,0,v West Indies,Dhaka,07-Dec-12,ODI # 3312,Mahmudullah,56025
48,48,45,106.66,7,0,v West Indies,Dhaka,08-Dec-12,ODI # 3313,Mahmudullah,56025
29,29,51,56.86,3,0,v Sri Lanka,Hambantota,23-Mar-13,ODI # 3349,Mahmudullah,56025
6,6,7,85.71,0,0,v Sri Lanka,Pallekele,28-Mar-13,ODI # 3352,Mahmudullah,56025
36,36,38,94.73,3,0,v Zimbabwe,Bulawayo,03-May-13,ODI # 3353,Mahmudullah,56025
31,31,48,64.58,1,0,v Zimbabwe,Bulawayo,05-May-13,ODI # 3354,Mahmudullah,56025
75*,75,73,102.73,5,2,v Zimbabwe,Bulawayo,08-May-13,ODI # 3355,Mahmudullah,56025
29,29,30,96.66,2,1,v New Zealand,Dhaka,29-Oct-13,ODI # 3423,Mahmudullah,56025
21,21,26,80.76,1,0,v New Zealand,Dhaka,31-Oct-13,ODI # 3426,Mahmudullah,56025
16,16,13,123.07,1,0,v New Zealand,Fatullah,03-Nov-13,ODI # 3429,Mahmudullah,56025
0,0,2,0,0,0,v Sri Lanka,Dhaka,17-Feb-14,ODI # 3469,Mahmudullah,56025
1,1,4,25,0,0,v Sri Lanka,Dhaka,20-Feb-14,ODI # 3470,Mahmudullah,56025
5,5,12,41.66,0,0,v Sri Lanka,Dhaka,22-Feb-14,ODI # 3471,Mahmudullah,56025
30,30,41,73.17,2,0,v Sri Lanka,Dhaka,06-Mar-14,ODI # 3485,Mahmudullah,56025
41,41,44,93.18,6,0,v India,Dhaka,15-Jun-14,ODI # 3497,Mahmudullah,56025
0,0,1,0,0,0,v India,Dhaka,17-Jun-14,ODI # 3498,Mahmudullah,56025
11,11,21,52.38,1,0,v West Indies,St George's,20-Aug-14,ODI # 3509,Mahmudullah,56025
0,0,1,0,0,0,v West Indies,St George's,22-Aug-14,ODI # 3511,Mahmudullah,56025
27,27,38,71.05,2,1,v West Indies,Basseterre,25-Aug-14,ODI # 3514,Mahmudullah,56025
1,1,9,11.11,0,0,v Zimbabwe,Chattogram,21-Nov-14,ODI # 3550,Mahmudullah,56025
12,12,21,57.14,1,0,v Zimbabwe,Chattogram,23-Nov-14,ODI # 3552,Mahmudullah,56025
33*,33,26,126.92,5,0,v Zimbabwe,Dhaka,26-Nov-14,ODI # 3553,Mahmudullah,56025
82*,82,112,73.21,6,0,v Zimbabwe,Dhaka,28-Nov-14,ODI # 3555,Mahmudullah,56025
51*,51,55,92.72,10,0,v Zimbabwe,Dhaka,01-Dec-14,ODI # 3559,Mahmudullah,56025
23,23,46,50,0,0,v Afghanistan,Canberra,18-Feb-15,ODI # 3605,Mahmudullah,56025
28,28,46,60.86,3,0,v Sri Lanka,Melbourne,26-Feb-15,ODI # 3615,Mahmudullah,56025
62,62,62,100,6,1,v Scotland,Nelson,05-Mar-15,ODI # 3624,Mahmudullah,56025
103,103,138,74.63,7,2,v England,Adelaide,09-Mar-15,ODI # 3630,Mahmudullah,56025
128*,128,123,104.06,12,3,v New Zealand,Hamilton,13-Mar-15,ODI # 3634,Mahmudullah,56025
21,21,31,67.74,2,0,v India,Melbourne,19-Mar-15,ODI # 3641,Mahmudullah,56025
5,5,18,27.77,0,0,v Pakistan,Dhaka,17-Apr-15,ODI # 3647,Mahmudullah,56025
17,17,28,60.71,2,0,v Pakistan,Dhaka,19-Apr-15,ODI # 3648,Mahmudullah,56025
4,4,10,40,1,0,v Pakistan,Dhaka,22-Apr-15,ODI # 3649,Mahmudullah,56025
0,0,1,0,0,0,v South Africa,Dhaka,10-Jul-15,ODI # 3663,Mahmudullah,56025
50,50,64,78.12,6,0,v South Africa,Dhaka,12-Jul-15,ODI # 3666,Mahmudullah,56025
9,9,20,45,1,0,v Zimbabwe,Dhaka,07-Nov-15,ODI # 3703,Mahmudullah,56025
4,4,20,20,0,0,v Zimbabwe,Dhaka,09-Nov-15,ODI # 3705,Mahmudullah,56025
52,52,40,130,5,1,v Zimbabwe,Dhaka,11-Nov-15,ODI # 3706,Mahmudullah,56025
62,62,74,83.78,5,2,v Afghanistan,Dhaka,25-Sep-16,ODI # 3781,Mahmudullah,56025
25,25,39,64.1,3,0,v Afghanistan,Dhaka,28-Sep-16,ODI # 3783,Mahmudullah,56025
32*,32,22,145.45,4,0,v Afghanistan,Dhaka,01-Oct-16,ODI # 3786,Mahmudullah,56025
25,25,26,96.15,2,0,v England,Dhaka,07-Oct-16,ODI # 3791,Mahmudullah,56025
75,75,88,85.22,6,0,v England,Dhaka,09-Oct-16,ODI # 3793,Mahmudullah,56025
6,6,7,85.71,0,1,v England,Chattogram,12-Oct-16,ODI # 3794,Mahmudullah,56025
0,0,3,0,0,0,v New Zealand,Christchurch,26-Dec-16,ODI # 3814,Mahmudullah,56025
1,1,10,10,0,0,v New Zealand,Nelson,29-Dec-16,ODI # 3815,Mahmudullah,56025
3,3,7,42.85,0,0,v New Zealand,Nelson,31-Dec-16,ODI # 3816,Mahmudullah,56025
13*,13,7,185.71,0,1,v Sri Lanka,Dambulla,25-Mar-17,ODI # 3855,Mahmudullah,56025
7,7,9,77.77,1,0,v Sri Lanka,Colombo (SSC),01-Apr-17,ODI # 3858,Mahmudullah,56025
43*,43,56,76.78,4,1,v Ireland,Dublin (Malahide),12-May-17,ODI # 3866,Mahmudullah,56025
51,51,56,91.07,6,0,v New Zealand,Dublin,17-May-17,ODI # 3868,Mahmudullah,56025
46*,46,36,127.77,6,1,v New Zealand,Dublin,24-May-17,ODI # 3871,Mahmudullah,56025
6*,6,6,100,0,0,v England,The Oval,01-Jun-17,ODI # 3875,Mahmudullah,56025
8,8,11,72.72,0,1,v Australia,The Oval,05-Jun-17,ODI # 3879,Mahmudullah,56025
102*,102,107,95.32,8,2,v New Zealand,Cardiff,09-Jun-17,ODI # 3883,Mahmudullah,56025
21,21,25,84,2,0,v India,Birmingham,15-Jun-17,ODI # 3891,Mahmudullah,56025
26,26,27,96.29,3,1,v South Africa,Kimberley,15-Oct-17,ODI # 3923,Mahmudullah,56025
35,35,46,76.08,3,0,v South Africa,Paarl,18-Oct-17,ODI # 3925,Mahmudullah,56025
2,2,7,28.57,0,0,v South Africa,East London,22-Oct-17,ODI # 3929,Mahmudullah,56025
24,24,23,104.34,2,1,v Sri Lanka,Dhaka,19-Jan-18,ODI # 3959,Mahmudullah,56025
2,2,7,28.57,0,0,v Zimbabwe,Dhaka,23-Jan-18,ODI # 3964,Mahmudullah,56025
7,7,20,35,1,0,v Sri Lanka,Dhaka,25-Jan-18,ODI # 3965,Mahmudullah,56025
76,76,92,82.6,6,3,v Sri Lanka,Dhaka,27-Jan-18,ODI # 3967,Mahmudullah,56025
4*,4,1,400,1,0,v West Indies,Providence,22-Jul-18,ODI # 4022,Mahmudullah,56025
39,39,51,76.47,0,2,v West Indies,Providence,25-Jul-18,ODI # 4023,Mahmudullah,56025
67*,67,49,136.73,5,3,v West Indies,Basseterre,28-Jul-18,ODI # 4024,Mahmudullah,56025
1,1,4,25,0,0,v Sri Lanka,Dubai (DSC),15-Sep-18,ODI # 4036,Mahmudullah,56025
27,27,54,50,2,0,v Afghanistan,Abu Dhabi,20-Sep-18,ODI # 4041,Mahmudullah,56025
25,25,51,49.01,3,0,v India,Dubai (DSC),21-Sep-18,ODI # 4042,Mahmudullah,56025
74,74,81,91.35,3,2,v Afghanistan,Abu Dhabi,23-Sep-18,ODI # 4045,Mahmudullah,56025
25,25,31,80.64,1,0,v Pakistan,Abu Dhabi,26-Sep-18,ODI # 4047,Mahmudullah,56025
4,4,16,25,0,0,v India,Dubai (DSC),28-Sep-18,ODI # 4048,Mahmudullah,56025
0,0,4,0,0,0,v Zimbabwe,Dhaka,21-Oct-18,ODI # 4057,Mahmudullah,56025
14*,14,21,66.66,0,1,v West Indies,Dhaka,09-Dec-18,ODI # 4071,Mahmudullah,56025
30,30,51,58.82,3,0,v West Indies,Dhaka,11-Dec-18,ODI # 4072,Mahmudullah,56025
13,13,29,44.82,0,0,v New Zealand,Napier,13-Feb-19,ODI # 4093,Mahmudullah,56025
7,7,8,87.5,1,0,v New Zealand,Christchurch,16-Feb-19,ODI # 4094,Mahmudullah,56025
16,16,36,44.44,1,1,v New Zealand,Dunedin,20-Feb-19,ODI # 4095,Mahmudullah,56025
30*,30,34,88.23,1,1,v West Indies,Dublin (Malahide),13-May-19,ODI # 4134,Mahmudullah,56025
35*,35,29,120.68,2,2,v Ireland,Dublin,15-May-19,ODI # 4136,Mahmudullah,56025
19*,19,18,105.55,1,0,v West Indies,Dublin (Malahide),17-May-19,ODI # 4137,Mahmudullah,56025
18*,18,19,94.73,2,0,v Zimbabwe,Dhaka,09-Dec-06,ODI # 2462,Mushfiqur Rahim ,56029
6,6,16,37.5,0,0,v Scotland,Dhaka,17-Dec-06,ODI # 2467,Mushfiqur Rahim ,56029
1,1,1,100,0,0,v Zimbabwe,Harare,04-Feb-07,ODI # 2505,Mushfiqur Rahim ,56029
27,27,70,38.57,1,0,v Zimbabwe,Harare,06-Feb-07,ODI # 2511,Mushfiqur Rahim ,56029
42,42,68,61.76,4,0,v Zimbabwe,Harare,09-Feb-07,ODI # 2516,Mushfiqur Rahim ,56029
57,57,95,60,2,0,v Zimbabwe,Harare,10-Feb-07,ODI # 2518,Mushfiqur Rahim ,56029
56*,56,107,52.33,3,2,v India,Port of Spain,17-Mar-07,ODI # 2538,Mushfiqur Rahim ,56029
6,6,33,18.18,1,0,v Sri Lanka,Port of Spain,21-Mar-07,ODI # 2546,Mushfiqur Rahim ,56029
2*,2,3,66.66,0,0,v Australia,North Sound,31-Mar-07,ODI # 2559,Mushfiqur Rahim ,56029
0,0,5,0,0,0,v New Zealand,North Sound,02-Apr-07,ODI # 2561,Mushfiqur Rahim ,56029
6,6,13,46.15,0,0,v South Africa,Providence,07-Apr-07,ODI # 2564,Mushfiqur Rahim ,56029
7,7,11,63.63,1,0,v England,Bridgetown,11-Apr-07,ODI # 2568,Mushfiqur Rahim ,56029
16,16,26,61.53,2,0,v Ireland,Bridgetown,15-Apr-07,ODI # 2572,Mushfiqur Rahim ,56029
38*,38,75,50.66,2,0,v West Indies,Bridgetown,19-Apr-07,ODI # 2576,Mushfiqur Rahim ,56029
1*,1,1,100,0,0,v India,Dhaka,10-May-07,ODI # 2582,Mushfiqur Rahim ,56029
35,35,43,81.39,3,1,v India,Dhaka,12-May-07,ODI # 2583,Mushfiqur Rahim ,56029
28,28,49,57.14,2,0,v Sri Lanka,Colombo (PSS),20-Jul-07,ODI # 2605,Mushfiqur Rahim ,56029
0,0,4,0,0,0,v Sri Lanka,Colombo (RPS),23-Jul-07,ODI # 2606,Mushfiqur Rahim ,56029
0,0,5,0,0,0,v Sri Lanka,Colombo (RPS),25-Jul-07,ODI # 2607,Mushfiqur Rahim ,56029
0,0,3,0,0,0,v New Zealand,Auckland,26-Dec-07,ODI # 2658,Mushfiqur Rahim ,56029
4*,4,12,33.33,0,0,v New Zealand,Napier,28-Dec-07,ODI # 2659,Mushfiqur Rahim ,56029
0,0,2,0,0,0,v New Zealand,Queenstown,31-Dec-07,ODI # 2660,Mushfiqur Rahim ,56029
15,15,29,51.72,0,0,v Pakistan,Dhaka,08-Jun-08,ODI # 2704,Mushfiqur Rahim ,56029
6,6,11,54.54,0,0,v India,Dhaka,12-Jun-08,ODI # 2706,Mushfiqur Rahim ,56029
16,16,11,145.45,2,0,v U.A.E.,Lahore,24-Jun-08,ODI # 2711,Mushfiqur Rahim ,56029
44,44,53,83.01,3,0,v Sri Lanka,Lahore,25-Jun-08,ODI # 2715,Mushfiqur Rahim ,56029
22,22,35,62.85,2,0,v India,Karachi,28-Jun-08,ODI # 2721,Mushfiqur Rahim ,56029
8,8,12,66.66,1,0,v Sri Lanka,Karachi,30-Jun-08,ODI # 2726,Mushfiqur Rahim ,56029
15,15,37,40.54,1,0,v Pakistan,Karachi,04-Jul-08,ODI # 2733,Mushfiqur Rahim ,56029
30,30,59,50.84,1,1,v New Zealand,Dhaka,09-Oct-08,ODI # 2763,Mushfiqur Rahim ,56029
11,11,28,39.28,1,0,v New Zealand,Dhaka,11-Oct-08,ODI # 2764,Mushfiqur Rahim ,56029
15,15,35,42.85,1,0,v New Zealand,Chattogram,14-Oct-08,ODI # 2765,Mushfiqur Rahim ,56029
1,1,5,20,0,0,v South Africa,Potchefstroom,07-Nov-08,ODI # 2771,Mushfiqur Rahim ,56029
2,2,11,18.18,0,0,v South Africa,Benoni,09-Nov-08,ODI # 2772,Mushfiqur Rahim ,56029
0,0,5,0,0,0,v Zimbabwe,Dhaka,10-Jan-09,ODI # 2790,Mushfiqur Rahim ,56029
1,1,8,12.5,0,0,v Sri Lanka,Dhaka,14-Jan-09,ODI # 2793,Mushfiqur Rahim ,56029
4,4,8,50,1,0,v Sri Lanka,Dhaka,16-Jan-09,ODI # 2794,Mushfiqur Rahim ,56029
22,22,38,57.89,3,0,v Zimbabwe,Dhaka,19-Jan-09,ODI # 2797,Mushfiqur Rahim ,56029
13*,13,20,65,1,1,v Zimbabwe,Dhaka,21-Jan-09,ODI # 2799,Mushfiqur Rahim ,56029
20*,20,31,64.51,3,0,v Zimbabwe,Dhaka,23-Jan-09,ODI # 2801,Mushfiqur Rahim ,56029
11,11,18,61.11,0,0,v West Indies,Roseau,26-Jul-09,ODI # 2862,Mushfiqur Rahim ,56029
31,31,30,103.33,4,0,v West Indies,Roseau,28-Jul-09,ODI # 2863,Mushfiqur Rahim ,56029
31,31,42,73.8,4,0,v West Indies,Basseterre,31-Jul-09,ODI # 2865,Mushfiqur Rahim ,56029
23*,23,18,127.77,2,0,v Zimbabwe,Bulawayo,11-Aug-09,ODI # 2871,Mushfiqur Rahim ,56029
33,33,39,84.61,2,1,v Zimbabwe,Bulawayo,14-Aug-09,ODI # 2872,Mushfiqur Rahim ,56029
15,15,15,100,0,0,v Zimbabwe,Bulawayo,16-Aug-09,ODI # 2873,Mushfiqur Rahim ,56029
98,98,121,80.99,11,0,v Zimbabwe,Bulawayo,18-Aug-09,ODI # 2874,Mushfiqur Rahim ,56029
56,56,77,72.72,5,0,v Zimbabwe,Dhaka,27-Oct-09,ODI # 2914,Mushfiqur Rahim ,56029
4,4,10,40,1,0,v Zimbabwe,Dhaka,31-Oct-09,ODI # 2917,Mushfiqur Rahim ,56029
2*,2,5,40,0,0,v Zimbabwe,Chattogram,03-Nov-09,ODI # 2920,Mushfiqur Rahim ,56029
23,23,20,115,2,1,v Zimbabwe,Chattogram,05-Nov-09,ODI # 2922,Mushfiqur Rahim ,56029
35,35,52,67.3,3,0,v Sri Lanka,Dhaka,04-Jan-10,ODI # 2937,Mushfiqur Rahim ,56029
6,6,13,46.15,0,0,v India,Dhaka,07-Jan-10,ODI # 2939,Mushfiqur Rahim ,56029
32,32,22,145.45,2,2,v Sri Lanka,Dhaka,08-Jan-10,ODI # 2940,Mushfiqur Rahim ,56029
7,7,18,38.88,1,0,v India,Dhaka,11-Jan-10,ODI # 2942,Mushfiqur Rahim ,56029
8,8,24,33.33,0,0,v New Zealand,Napier,05-Feb-10,ODI # 2949,Mushfiqur Rahim ,56029
86,86,107,80.37,8,3,v New Zealand,Dunedin,08-Feb-10,ODI # 2951,Mushfiqur Rahim ,56029
4,4,14,28.57,0,0,v New Zealand,Christchurch,11-Feb-10,ODI # 2953,Mushfiqur Rahim ,56029
22,22,34,64.7,1,0,v England,Dhaka,28-Feb-10,ODI # 2964,Mushfiqur Rahim ,56029
76,76,88,86.36,5,0,v England,Dhaka,02-Mar-10,ODI # 2965,Mushfiqur Rahim ,56029
40,40,43,93.02,2,0,v England,Chattogram,05-Mar-10,ODI # 2968,Mushfiqur Rahim ,56029
30,30,55,54.54,1,0,v India,Dambulla,16-Jun-10,ODI # 2993,Mushfiqur Rahim ,56029
6,6,12,50,0,0,v Sri Lanka,Dambulla,18-Jun-10,ODI # 2995,Mushfiqur Rahim ,56029
1,1,4,25,0,0,v Pakistan,Dambulla,21-Jun-10,ODI # 2998,Mushfiqur Rahim ,56029
22,22,18,122.22,0,2,v England,Nottingham,08-Jul-10,ODI # 3018,Mushfiqur Rahim ,56029
9,9,18,50,0,0,v Ireland,Belfast,15-Jul-10,ODI # 3027,Mushfiqur Rahim ,56029
13*,13,16,81.25,3,0,v Ireland,Belfast,16-Jul-10,ODI # 3028,Mushfiqur Rahim ,56029
0,0,1,0,0,0,v Netherlands,Glasgow,20-Jul-10,ODI # 3029,Mushfiqur Rahim ,56029
22,22,39,56.41,1,0,v New Zealand,Dhaka,05-Oct-10,ODI # 3051,Mushfiqur Rahim ,56029
13,13,25,52,0,0,v New Zealand,Dhaka,14-Oct-10,ODI # 3056,Mushfiqur Rahim ,56029
29,29,41,70.73,4,0,v New Zealand,Dhaka,17-Oct-10,ODI # 3058,Mushfiqur Rahim ,56029
1,1,9,11.11,0,0,v Zimbabwe,Dhaka,01-Dec-10,ODI # 3071,Mushfiqur Rahim ,56029
7*,7,9,77.77,1,0,v Zimbabwe,Dhaka,03-Dec-10,ODI # 3073,Mushfiqur Rahim ,56029
63,63,73,86.3,5,1,v Zimbabwe,Dhaka,06-Dec-10,ODI # 3075,Mushfiqur Rahim ,56029
6*,6,19,31.57,0,0,v Zimbabwe,Chattogram,12-Dec-10,ODI # 3078,Mushfiqur Rahim ,56029
25,25,30,83.33,2,0,v India,Dhaka,19-Feb-11,ODI # 3100,Mushfiqur Rahim ,56029
36,36,66,54.54,2,0,v Ireland,Dhaka,25-Feb-11,ODI # 3108,Mushfiqur Rahim ,56029
0,0,4,0,0,0,v West Indies,Dhaka,04-Mar-11,ODI # 3118,Mushfiqur Rahim ,56029
6,6,20,30,1,0,v England,Chattogram,11-Mar-11,ODI # 3127,Mushfiqur Rahim ,56029
11*,11,12,91.66,1,1,v Netherlands,Chattogram,14-Mar-11,ODI # 3131,Mushfiqur Rahim ,56029
3,3,21,14.28,0,0,v South Africa,Dhaka,19-Mar-11,ODI # 3138,Mushfiqur Rahim ,56029
44*,44,58,75.86,1,1,v Australia,Dhaka,09-Apr-11,ODI # 3149,Mushfiqur Rahim ,56029
81*,81,80,101.25,9,1,v Australia,Dhaka,11-Apr-11,ODI # 3150,Mushfiqur Rahim ,56029
1,1,4,25,0,0,v Australia,Dhaka,13-Apr-11,ODI # 3151,Mushfiqur Rahim ,56029
59,59,91,64.83,5,0,v Zimbabwe,Harare,12-Aug-11,ODI # 3176,Mushfiqur Rahim ,56029
12,12,20,60,2,0,v Zimbabwe,Harare,14-Aug-11,ODI # 3177,Mushfiqur Rahim ,56029
101,101,100,101,8,1,v Zimbabwe,Harare,16-Aug-11,ODI # 3179,Mushfiqur Rahim ,56029
16,16,40,40,1,0,v Zimbabwe,Bulawayo,19-Aug-11,ODI # 3181,Mushfiqur Rahim ,56029
20,20,31,64.51,1,0,v Zimbabwe,Bulawayo,21-Aug-11,ODI # 3183,Mushfiqur Rahim ,56029
21,21,21,100,0,1,v West Indies,Dhaka,13-Oct-11,ODI # 3198,Mushfiqur Rahim ,56029
